timestamp,actual,predicted,signal,profit,cumulative_profit
2024-05-05,5.243,6.192221415116289,BUY,0.13099999999999934,1.1099999999999985
2024-05-06,5.374,6.304476456961012,HOLD,0.0,1.1099999999999985
2024-05-07,5.311,6.254002621263478,BUY,0.39400000000000013,1.5039999999999987
2024-05-08,5.705,6.472154347867974,HOLD,0.0,1.5039999999999987
2024-05-09,6.292,6.668846136647117,HOLD,0.0,1.5039999999999987
2024-05-10,5.957,6.554581268944197,HOLD,0.0,1.5039999999999987
2024-05-11,5.819,6.664332623854223,HOLD,0.0,1.5039999999999987
2024-05-12,6.105,6.861405803238344,HOLD,0.0,1.5039999999999987
2024-05-13,5.798,6.661159022717245,HOLD,0.0,1.5039999999999987
2024-05-14,5.522,6.5644547677592975,BUY,0.7610000000000001,2.264999999999999
2024-05-15,6.283,6.89701847292172,HOLD,0.0,2.264999999999999
2024-05-16,6.419,6.767260422805382,HOLD,0.0,2.264999999999999
2024-05-17,6.829,7.072057047827584,HOLD,0.0,2.264999999999999
2024-05-18,6.836,7.12905247604709,HOLD,0.0,2.264999999999999
2024-05-19,6.603,7.193393142264929,HOLD,0.0,2.264999999999999
2024-05-20,7.292,7.56190630368728,HOLD,0.0,2.264999999999999
2024-05-21,6.813,7.345786412383349,HOLD,0.0,2.264999999999999
2024-05-22,6.52,7.274286450312172,HOLD,0.0,2.264999999999999
2024-05-23,6.294,7.132388452727952,HOLD,0.0,2.264999999999999
2024-05-24,6.525,7.091055384886971,HOLD,0.0,2.264999999999999
2024-05-25,6.65,7.015193861994735,HOLD,0.0,2.264999999999999
2024-05-26,6.696,7.030899491502012,HOLD,0.0,2.264999999999999
2024-05-27,6.889,7.111541523443698,HOLD,0.0,2.264999999999999
2024-05-28,6.717,7.027215467313099,HOLD,0.0,2.264999999999999
2024-05-29,6.625,7.009559998209495,HOLD,0.0,2.264999999999999
2024-05-30,6.398,6.916840695582879,HOLD,0.0,2.264999999999999
2024-05-31,6.081,6.724374286503052,HOLD,0.0,2.264999999999999
2024-06-01,6.012,6.660181220460917,HOLD,0.0,2.264999999999999
2024-06-02,5.915,6.504333549241166,HOLD,0.0,2.264999999999999
2024-06-03,5.986,6.4327382372948625,HOLD,0.0,2.264999999999999
2024-06-04,6.196,6.470451527196189,HOLD,0.0,2.264999999999999
2024-06-05,6.239,6.418396437693644,HOLD,0.0,2.264999999999999
2024-06-06,6.015,6.357360074393874,HOLD,0.0,2.264999999999999
2024-06-07,5.561,6.167776263632389,HOLD,0.0,2.264999999999999
2024-06-08,5.354,6.064691808245583,HOLD,0.0,2.264999999999999
2024-06-09,5.33,6.051501382890019,HOLD,0.0,2.264999999999999
2024-06-10,5.203,5.8973170784206985,HOLD,0.0,2.264999999999999
2024-06-11,4.896,5.670417379092514,HOLD,0.0,2.264999999999999
2024-06-12,5.095,5.766097490372819,HOLD,0.0,2.264999999999999
2024-06-13,4.755,5.390149428317029,HOLD,0.0,2.264999999999999
2024-06-14,4.674,5.4155212630724945,HOLD,0.0,2.264999999999999
2024-06-15,4.672,5.384549812922517,HOLD,0.0,2.264999999999999
2024-06-16,4.692,5.377155129715356,HOLD,0.0,2.264999999999999
2024-06-17,4.337,5.109836604123991,HOLD,0.0,2.264999999999999
2024-06-18,4.054,5.006731722596342,BUY,0.016000000000000014,2.280999999999999
2024-06-19,4.07,5.012680125132794,BUY,0.17300000000000004,2.453999999999999
2024-06-20,4.243,5.0629787342396035,HOLD,0.0,2.453999999999999
